CharacterA,CharacterB,Frequencies
西天极乐诸菩萨,无边无量法菩萨,2
西天极乐诸菩萨,金刚大士圣菩萨,2
西天极乐诸菩萨,八宝金身罗汉菩萨,2
西天极乐诸菩萨,八部天龙广力菩萨,2
三千揭谛大菩萨,五百阿罗大菩萨,2
三千揭谛大菩萨,比丘夷塞尼菩萨,2
三千揭谛大菩萨,无边无量法菩萨,2
三千揭谛大菩萨,金刚大士圣菩萨,2
三千揭谛大菩萨,八宝金身罗汉菩萨,2
三千揭谛大菩萨,八部天龙广力菩萨,2
五百阿罗大菩萨,比丘夷塞尼菩萨,2
五百阿罗大菩萨,无边无量法菩萨,2
五百阿罗大菩萨,金刚大士圣菩萨,2
五百阿罗大菩萨,八宝金身罗汉菩萨,2
五百阿罗大菩萨,八部天龙广力菩萨,2
比丘夷塞尼菩萨,无边无量法菩萨,2
比丘夷塞尼菩萨,金刚大士圣菩萨,2
比丘夷塞尼菩萨,八宝金身罗汉菩萨,2
比丘夷塞尼菩萨,八部天龙广力菩萨,2
无边无量法菩萨,金刚大士圣菩萨,2
无边无量法菩萨,八宝金身罗汉菩萨,2
无边无量法菩萨,八部天龙广力菩萨,2
金刚大士圣菩萨,八宝金身罗汉菩萨,2
金刚大士圣菩萨,八部天龙广力菩萨,2
神通广大泼法金刚,毗卢沙门大力金刚,2
神通广大泼法金刚,不坏尊王永住金刚,2
毗卢沙门大力金刚,不坏尊王永住金刚,2
八宝金身罗汉菩萨,八部天龙广力菩萨,2
